LOCATION,Reporter country,FLOW,Flow,PARTNER,Partner country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,Value
KOR,Korea,EXP,Exports,G-7,G7,A,Annual,2014,2014,USD,US Dollar,43565467118
KOR,Korea,EXP,Exports,G-7,G7,A,Annual,2015,2015,USD,US Dollar,1.20544E+11
KOR,Korea,EXP,Exports,G-7,G7,A,Annual,2016,2016,USD,US Dollar,1.15019E+11
KOR,Korea,EXP,Exports,G-7,G7,A,Annual,2017,2017,USD,US Dollar,1.24298E+11
KOR,Korea,EXP,Exports,G-7,G7,A,Annual,2018,2018,USD,US Dollar,1.33173E+11
KOR,Korea,EXP,Exports,G-7,G7,A,Annual,2019,2019,USD,US Dollar,1.28976E+11
KOR,Korea,EXP,Exports,G-20,G20,A,Annual,2013,2013,USD,US Dollar,3.78448E+11
KOR,Korea,EXP,Exports,G-20,G20,A,Annual,2014,2014,USD,US Dollar,3.42414E+11
KOR,Korea,EXP,Exports,G-20,G20,A,Annual,2015,2015,USD,US Dollar,3.5587E+11
KOR,Korea,EXP,Exports,G-20,G20,A,Annual,2016,2016,USD,US Dollar,3.25126E+11
KOR,Korea,EXP,Exports,G-20,G20,A,Annual,2017,2017,USD,US Dollar,3.76869E+11
KOR,Korea,EXP,Exports,G-20,G20,A,Annual,2018,2018,USD,US Dollar,3.98411E+11
KOR,Korea,EXP,Exports,G-20,G20,A,Annual,2019,2019,USD,US Dollar,3.60964E+11
LUX,Luxembourg,EXP,Exports,OECD,OECD - Total,A,Annual,2010,2010,USD,US Dollar,17680611122
LUX,Luxembourg,EXP,Exports,OECD,OECD - Total,A,Annual,2011,2011,USD,US Dollar,19173636181
LUX,Luxembourg,EXP,Exports,OECD,OECD - Total,A,Annual,2012,2012,USD,US Dollar,17100978045
LUX,Luxembourg,EXP,Exports,OECD,OECD - Total,A,Annual,2013,2013,USD,US Dollar,12174233572
LUX,Luxembourg,EXP,Exports,OECD,OECD - Total,A,Annual,2014,2014,USD,US Dollar,13011485148
LUX,Luxembourg,EXP,Exports,OECD,OECD - Total,A,Annual,2015,2015,USD,US Dollar,11108066657
LUX,Luxembourg,EXP,Exports,OECD,OECD - Total,A,Annual,2016,2016,USD,US Dollar,11459411769
LUX,Luxembourg,EXP,Exports,OECD,OECD - Total,A,Annual,2017,2017,USD,US Dollar,12263290114
LUX,Luxembourg,EXP,Exports,OECD,OECD - Total,A,Annual,2018,2018,USD,US Dollar,13803132039
LUX,Luxembourg,EXP,Exports,OECD,OECD - Total,A,Annual,2019,2019,USD,US Dollar,13043270710
LUX,Luxembourg,EXP,Exports,G-7,G7,A,Annual,2010,2010,USD,US Dollar,10927072974
LUX,Luxembourg,EXP,Exports,G-7,G7,A,Annual,2011,2011,USD,US Dollar,11335934377
LUX,Luxembourg,EXP,Exports,G-7,G7,A,Annual,2012,2012,USD,US Dollar,9837116169
LUX,Luxembourg,EXP,Exports,G-7,G7,A,Annual,2013,2013,USD,US Dollar,7431327301
LUX,Luxembourg,EXP,Exports,G-7,G7,A,Annual,2014,2014,USD,US Dollar,7797564777
LUX,Luxembourg,EXP,Exports,G-7,G7,A,Annual,2015,2015,USD,US Dollar,6790613436
LUX,Luxembourg,EXP,Exports,G-7,G7,A,Annual,2016,2016,USD,US Dollar,6878503179
LUX,Luxembourg,EXP,Exports,G-7,G7,A,Annual,2017,2017,USD,US Dollar,7387359580
LUX,Luxembourg,EXP,Exports,G-7,G7,A,Annual,2018,2018,USD,US Dollar,8216575315
LUX,Luxembourg,EXP,Exports,G-7,G7,A,Annual,2019,2019,USD,US Dollar,7824754383
LUX,Luxembourg,EXP,Exports,G-7,G7,A,Annual,2020,2020,USD,US Dollar,7194458174
LUX,Luxembourg,EXP,Exports,G-20,G20,A,Annual,2010,2010,USD,US Dollar,17673851952
LUX,Luxembourg,EXP,Exports,G-20,G20,A,Annual,2011,2011,USD,US Dollar,19271681126
LUX,Luxembourg,EXP,Exports,G-20,G20,A,Annual,2012,2012,USD,US Dollar,17026665876
LUX,Luxembourg,EXP,Exports,G-20,G20,A,Annual,2013,2013,USD,US Dollar,12633953831
LUX,Luxembourg,EXP,Exports,G-20,G20,A,Annual,2014,2014,USD,US Dollar,13195062100
LUX,Luxembourg,EXP,Exports,G-20,G20,A,Annual,2015,2015,USD,US Dollar,11529216743
LUX,Luxembourg,EXP,Exports,G-20,G20,A,Annual,2016,2016,USD,US Dollar,11741744967
LUX,Luxembourg,EXP,Exports,G-20,G20,A,Annual,2017,2017,USD,US Dollar,12486288099
LUX,Luxembourg,EXP,Exports,G-20,G20,A,Annual,2018,2018,USD,US Dollar,14203687838
LUX,Luxembourg,EXP,Exports,G-20,G20,A,Annual,2019,2019,USD,US Dollar,13426662260
LUX,Luxembourg,EXP,Exports,G-20,G20,A,Annual,2020,2020,USD,US Dollar,12343973103
MEX,Mexico,EXP,Exports,OECD,OECD - Total,A,Annual,2015,2015,USD,US Dollar,3.53508E+11
MEX,Mexico,EXP,Exports,OECD,OECD - Total,A,Annual,2016,2016,USD,US Dollar,3.46672E+11
MEX,Mexico,EXP,Exports,OECD,OECD - Total,A,Annual,2018,2018,USD,US Dollar,3.90301E+11
MEX,Mexico,EXP,Exports,G-7,G7,A,Annual,2010,2010,USD,US Dollar,2.58109E+11
MEX,Mexico,EXP,Exports,G-7,G7,A,Annual,2011,2011,USD,US Dollar,2.96684E+11
MEX,Mexico,EXP,Exports,G-7,G7,A,Annual,2012,2012,USD,US Dollar,3.11374E+11
MEX,Mexico,EXP,Exports,G-7,G7,A,Annual,2013,2013,USD,US Dollar,3.17564E+11
MEX,Mexico,EXP,Exports,G-7,G7,A,Annual,2014,2014,USD,US Dollar,3.40604E+11
MEX,Mexico,EXP,Exports,G-7,G7,A,Annual,2015,2015,USD,US Dollar,3.3205E+11
MEX,Mexico,EXP,Exports,G-7,G7,A,Annual,2016,2016,USD,US Dollar,3.27545E+11
MEX,Mexico,EXP,Exports,G-7,G7,A,Annual,2017,2017,USD,US Dollar,3.55047E+11
MEX,Mexico,EXP,Exports,G-7,G7,A,Annual,2018,2018,USD,US Dollar,3.86122E+11
MEX,Mexico,EXP,Exports,G-7,G7,A,Annual,2019,2019,USD,US Dollar,3.89362E+11
MEX,Mexico,EXP,Exports,G-7,G7,A,Annual,2020,2020,USD,US Dollar,3.56822E+11
MEX,Mexico,EXP,Exports,G-20,G20,A,Annual,2011,2011,USD,US Dollar,3.25297E+11
MEX,Mexico,EXP,Exports,G-20,G20,A,Annual,2012,2012,USD,US Dollar,3.44704E+11
MEX,Mexico,EXP,Exports,G-20,G20,A,Annual,2013,2013,USD,US Dollar,3.51373E+11
MEX,Mexico,EXP,Exports,G-20,G20,A,Annual,2014,2014,USD,US Dollar,3.71787E+11
MEX,Mexico,EXP,Exports,G-20,G20,A,Annual,2015,2015,USD,US Dollar,3.579E+11
MEX,Mexico,EXP,Exports,G-20,G20,A,Annual,2016,2016,USD,US Dollar,3.52548E+11
NLD,Netherlands,EXP,Exports,OECD,OECD - Total,A,Annual,2010,2010,USD,US Dollar,4.58677E+11
NLD,Netherlands,EXP,Exports,OECD,OECD - Total,A,Annual,2011,2011,USD,US Dollar,5.38914E+11
NLD,Netherlands,EXP,Exports,OECD,OECD - Total,A,Annual,2012,2012,USD,US Dollar,5.17877E+11
NLD,Netherlands,EXP,Exports,OECD,OECD - Total,A,Annual,2013,2013,USD,US Dollar,5.24752E+11
NLD,Netherlands,EXP,Exports,OECD,OECD - Total,A,Annual,2014,2014,USD,US Dollar,5.39116E+11
NLD,Netherlands,EXP,Exports,OECD,OECD - Total,A,Annual,2015,2015,USD,US Dollar,4.56625E+11
NLD,Netherlands,EXP,Exports,OECD,OECD - Total,A,Annual,2016,2016,USD,US Dollar,4.59602E+11
NLD,Netherlands,EXP,Exports,OECD,OECD - Total,A,Annual,2017,2017,USD,US Dollar,4.7506E+11
NLD,Netherlands,EXP,Exports,OECD,OECD - Total,A,Annual,2018,2018,USD,US Dollar,4.82811E+11
NLD,Netherlands,EXP,Exports,OECD,OECD - Total,A,Annual,2019,2019,USD,US Dollar,4.69946E+11
NLD,Netherlands,EXP,Exports,OECD,OECD - Total,A,Annual,2020,2020,USD,US Dollar,4.53516E+11
NLD,Netherlands,EXP,Exports,G-7,G7,A,Annual,2010,2010,USD,US Dollar,2.70394E+11
NLD,Netherlands,EXP,Exports,G-7,G7,A,Annual,2011,2011,USD,US Dollar,3.1847E+11
NLD,Netherlands,EXP,Exports,G-7,G7,A,Annual,2012,2012,USD,US Dollar,3.04059E+11
NLD,Netherlands,EXP,Exports,G-7,G7,A,Annual,2013,2013,USD,US Dollar,3.08157E+11
NLD,Netherlands,EXP,Exports,G-7,G7,A,Annual,2014,2014,USD,US Dollar,3.16237E+11
NLD,Netherlands,EXP,Exports,G-7,G7,A,Annual,2015,2015,USD,US Dollar,2.71521E+11
NLD,Netherlands,EXP,Exports,G-7,G7,A,Annual,2016,2016,USD,US Dollar,2.73902E+11
NLD,Netherlands,EXP,Exports,G-7,G7,A,Annual,2017,2017,USD,US Dollar,2.81275E+11
NLD,Netherlands,EXP,Exports,G-7,G7,A,Annual,2018,2018,USD,US Dollar,2.88006E+11
NLD,Netherlands,EXP,Exports,G-7,G7,A,Annual,2019,2019,USD,US Dollar,2.80368E+11
NLD,Netherlands,EXP,Exports,G-7,G7,A,Annual,2020,2020,USD,US Dollar,2.63111E+11
NLD,Netherlands,EXP,Exports,G-20,G20,A,Annual,2010,2010,USD,US Dollar,4.72953E+11
NLD,Netherlands,EXP,Exports,G-20,G20,A,Annual,2011,2011,USD,US Dollar,5.5893E+11
NLD,Netherlands,EXP,Exports,G-20,G20,A,Annual,2012,2012,USD,US Dollar,5.40691E+11
NLD,Netherlands,EXP,Exports,G-20,G20,A,Annual,2013,2013,USD,US Dollar,5.47023E+11
NLD,Netherlands,EXP,Exports,G-20,G20,A,Annual,2014,2014,USD,US Dollar,5.60449E+11
NLD,Netherlands,EXP,Exports,G-20,G20,A,Annual,2015,2015,USD,US Dollar,4.73776E+11
NLD,Netherlands,EXP,Exports,G-20,G20,A,Annual,2016,2016,USD,US Dollar,4.77465E+11
NLD,Netherlands,EXP,Exports,G-20,G20,A,Annual,2017,2017,USD,US Dollar,4.95049E+11
NLD,Netherlands,EXP,Exports,G-20,G20,A,Annual,2018,2018,USD,US Dollar,5.04999E+11
NLD,Netherlands,EXP,Exports,G-20,G20,A,Annual,2019,2019,USD,US Dollar,4.9242E+11
NLD,Netherlands,EXP,Exports,G-20,G20,A,Annual,2020,2020,USD,US Dollar,4.7532E+11
NZL,New Zealand,EXP,Exports,OECD,OECD - Total,A,Annual,2017,2017,USD,US Dollar,17928223753
NZL,New Zealand,EXP,Exports,OECD,OECD - Total,A,Annual,2019,2019,USD,US Dollar,17282645339
NZL,New Zealand,EXP,Exports,G-7,G7,A,Annual,2010,2010,USD,US Dollar,7726021383
NZL,New Zealand,EXP,Exports,G-7,G7,A,Annual,2011,2011,USD,US Dollar,8885725155
NZL,New Zealand,EXP,Exports,G-7,G7,A,Annual,2012,2012,USD,US Dollar,8839907556
NZL,New Zealand,EXP,Exports,G-7,G7,A,Annual,2013,2013,USD,US Dollar,8508060414
NZL,New Zealand,EXP,Exports,G-7,G7,A,Annual,2014,2014,USD,US Dollar,9358557018
NZL,New Zealand,EXP,Exports,G-7,G7,A,Annual,2015,2015,USD,US Dollar,8838623589
NZL,New Zealand,EXP,Exports,G-7,G7,A,Annual,2016,2016,USD,US Dollar,8192501713
NZL,New Zealand,EXP,Exports,G-7,G7,A,Annual,2017,2017,USD,US Dollar,8645847029
NZL,New Zealand,EXP,Exports,G-7,G7,A,Annual,2018,2018,USD,US Dollar,9016662674
NZL,New Zealand,EXP,Exports,G-7,G7,A,Annual,2019,2019,USD,US Dollar,8575932183
NZL,New Zealand,EXP,Exports,G-7,G7,A,Annual,2020,2020,USD,US Dollar,9080271777
NZL,New Zealand,EXP,Exports,G-20,G20,A,Annual,2019,2019,USD,US Dollar,30193231370
NOR,Norway,EXP,Exports,OECD,OECD - Total,A,Annual,2010,2010,USD,US Dollar,1.19939E+11
NOR,Norway,EXP,Exports,OECD,OECD - Total,A,Annual,2011,2011,USD,US Dollar,1.4818E+11
NOR,Norway,EXP,Exports,OECD,OECD - Total,A,Annual,2012,2012,USD,US Dollar,1.48488E+11
NOR,Norway,EXP,Exports,OECD,OECD - Total,A,Annual,2013,2013,USD,US Dollar,1.41431E+11
NOR,Norway,EXP,Exports,OECD,OECD - Total,A,Annual,2014,2014,USD,US Dollar,1.30302E+11
NOR,Norway,EXP,Exports,OECD,OECD - Total,A,Annual,2015,2015,USD,US Dollar,92776510401
NOR,Norway,EXP,Exports,OECD,OECD - Total,A,Annual,2016,2016,USD,US Dollar,77604386567
NOR,Norway,EXP,Exports,OECD,OECD - Total,A,Annual,2017,2017,USD,US Dollar,91629516073
NOR,Norway,EXP,Exports,OECD,OECD - Total,A,Annual,2018,2018,USD,US Dollar,1.12714E+11
NOR,Norway,EXP,Exports,OECD,OECD - Total,A,Annual,2019,2019,USD,US Dollar,92168837172
NOR,Norway,EXP,Exports,OECD,OECD - Total,A,Annual,2020,2020,USD,US Dollar,69984429635
NOR,Norway,EXP,Exports,G-7,G7,A,Annual,2010,2010,USD,US Dollar,72311638533
NOR,Norway,EXP,Exports,G-7,G7,A,Annual,2011,2011,USD,US Dollar,90131247710
NOR,Norway,EXP,Exports,G-7,G7,A,Annual,2012,2012,USD,US Dollar,86078948603
NOR,Norway,EXP,Exports,G-7,G7,A,Annual,2013,2013,USD,US Dollar,86235727042
NOR,Norway,EXP,Exports,G-7,G7,A,Annual,2014,2014,USD,US Dollar,74407406771
NOR,Norway,EXP,Exports,G-7,G7,A,Annual,2015,2015,USD,US Dollar,53579035574
NOR,Norway,EXP,Exports,G-7,G7,A,Annual,2016,2016,USD,US Dollar,43879090863
NOR,Norway,EXP,Exports,G-7,G7,A,Annual,2017,2017,USD,US Dollar,52305447360
NOR,Norway,EXP,Exports,G-7,G7,A,Annual,2018,2018,USD,US Dollar,64227386895
NOR,Norway,EXP,Exports,G-7,G7,A,Annual,2019,2019,USD,US Dollar,50239730653
NOR,Norway,EXP,Exports,G-7,G7,A,Annual,2020,2020,USD,US Dollar,34529668859
NOR,Norway,EXP,Exports,G-20,G20,A,Annual,2010,2010,USD,US Dollar,1.24098E+11
NOR,Norway,EXP,Exports,G-20,G20,A,Annual,2011,2011,USD,US Dollar,1.52629E+11
NOR,Norway,EXP,Exports,G-20,G20,A,Annual,2012,2012,USD,US Dollar,1.52615E+11
NOR,Norway,EXP,Exports,G-20,G20,A,Annual,2013,2013,USD,US Dollar,1.46472E+11
NOR,Norway,EXP,Exports,G-20,G20,A,Annual,2014,2014,USD,US Dollar,1.35151E+11
NOR,Norway,EXP,Exports,G-20,G20,A,Annual,2015,2015,USD,US Dollar,96631641372
NOR,Norway,EXP,Exports,G-20,G20,A,Annual,2016,2016,USD,US Dollar,80412566231
NOR,Norway,EXP,Exports,G-20,G20,A,Annual,2017,2017,USD,US Dollar,94178869168
NOR,Norway,EXP,Exports,G-20,G20,A,Annual,2018,2018,USD,US Dollar,1.15783E+11
NOR,Norway,EXP,Exports,G-20,G20,A,Annual,2019,2019,USD,US Dollar,97032530361
NOR,Norway,EXP,Exports,G-20,G20,A,Annual,2020,2020,USD,US Dollar,77071466077
POL,Poland,EXP,Exports,OECD,OECD - Total,A,Annual,2010,2010,USD,US Dollar,1.31153E+11
POL,Poland,EXP,Exports,OECD,OECD - Total,A,Annual,2011,2011,USD,US Dollar,1.57987E+11
POL,Poland,EXP,Exports,OECD,OECD - Total,A,Annual,2012,2012,USD,US Dollar,1.46695E+11
POL,Poland,EXP,Exports,OECD,OECD - Total,A,Annual,2013,2013,USD,US Dollar,1.60623E+11
POL,Poland,EXP,Exports,OECD,OECD - Total,A,Annual,2014,2014,USD,US Dollar,1.77016E+11
POL,Poland,EXP,Exports,OECD,OECD - Total,A,Annual,2015,2015,USD,US Dollar,1.64455E+11
POL,Poland,EXP,Exports,OECD,OECD - Total,A,Annual,2016,2016,USD,US Dollar,1.65028E+11
POL,Poland,EXP,Exports,OECD,OECD - Total,A,Annual,2017,2017,USD,US Dollar,1.87957E+11
POL,Poland,EXP,Exports,OECD,OECD - Total,A,Annual,2018,2018,USD,US Dollar,2.23584E+11
POL,Poland,EXP,Exports,OECD,OECD - Total,A,Annual,2019,2019,USD,US Dollar,2.13086E+11
POL,Poland,EXP,Exports,OECD,OECD - Total,A,Annual,2020,2020,USD,US Dollar,2.14451E+11
POL,Poland,EXP,Exports,G-7,G7,A,Annual,2010,2010,USD,US Dollar,74419919682
POL,Poland,EXP,Exports,G-7,G7,A,Annual,2011,2011,USD,US Dollar,87704654049
POL,Poland,EXP,Exports,G-7,G7,A,Annual,2012,2012,USD,US Dollar,81266183592
POL,Poland,EXP,Exports,G-7,G7,A,Annual,2013,2013,USD,US Dollar,88282646297
POL,Poland,EXP,Exports,G-7,G7,A,Annual,2014,2014,USD,US Dollar,97812959559
POL,Poland,EXP,Exports,G-7,G7,A,Annual,2015,2015,USD,US Dollar,91938236428
POL,Poland,EXP,Exports,G-7,G7,A,Annual,2016,2016,USD,US Dollar,92104551714
POL,Poland,EXP,Exports,G-7,G7,A,Annual,2017,2017,USD,US Dollar,1.05474E+11
POL,Poland,EXP,Exports,G-7,G7,A,Annual,2018,2018,USD,US Dollar,1.25816E+11
POL,Poland,EXP,Exports,G-7,G7,A,Annual,2019,2019,USD,US Dollar,1.20347E+11
POL,Poland,EXP,Exports,G-7,G7,A,Annual,2020,2020,USD,US Dollar,1.22069E+11
POL,Poland,EXP,Exports,G-20,G20,A,Annual,2010,2010,USD,US Dollar,1.39877E+11
POL,Poland,EXP,Exports,G-20,G20,A,Annual,2011,2011,USD,US Dollar,1.68548E+11
POL,Poland,EXP,Exports,G-20,G20,A,Annual,2012,2012,USD,US Dollar,1.5919E+11
POL,Poland,EXP,Exports,G-20,G20,A,Annual,2013,2013,USD,US Dollar,1.74172E+11
POL,Poland,EXP,Exports,G-20,G20,A,Annual,2014,2014,USD,US Dollar,1.90218E+11
POL,Poland,EXP,Exports,G-20,G20,A,Annual,2015,2015,USD,US Dollar,1.74266E+11
POL,Poland,EXP,Exports,G-20,G20,A,Annual,2016,2016,USD,US Dollar,1.75106E+11
POL,Poland,EXP,Exports,G-20,G20,A,Annual,2017,2017,USD,US Dollar,2.00111E+11
POL,Poland,EXP,Exports,G-20,G20,A,Annual,2018,2018,USD,US Dollar,2.3843E+11
POL,Poland,EXP,Exports,G-20,G20,A,Annual,2019,2019,USD,US Dollar,2.27952E+11
POL,Poland,EXP,Exports,G-20,G20,A,Annual,2020,2020,USD,US Dollar,2.29598E+11
PRT,Portugal,EXP,Exports,OECD,OECD - Total,A,Annual,2010,2010,USD,US Dollar,40192591011
PRT,Portugal,EXP,Exports,OECD,OECD - Total,A,Annual,2011,2011,USD,US Dollar,47896541623
PRT,Portugal,EXP,Exports,OECD,OECD - Total,A,Annual,2012,2012,USD,US Dollar,44846454728
PRT,Portugal,EXP,Exports,OECD,OECD - Total,A,Annual,2013,2013,USD,US Dollar,48088224452
PRT,Portugal,EXP,Exports,OECD,OECD - Total,A,Annual,2014,2014,USD,US Dollar,49525990717
PRT,Portugal,EXP,Exports,OECD,OECD - Total,A,Annual,2015,2015,USD,US Dollar,44674964505
PRT,Portugal,EXP,Exports,OECD,OECD - Total,A,Annual,2016,2016,USD,US Dollar,45962107437
PRT,Portugal,EXP,Exports,OECD,OECD - Total,A,Annual,2017,2017,USD,US Dollar,50950483299
PRT,Portugal,EXP,Exports,OECD,OECD - Total,A,Annual,2018,2018,USD,US Dollar,57270016944
PRT,Portugal,EXP,Exports,OECD,OECD - Total,A,Annual,2019,2019,USD,US Dollar,56836765133
PRT,Portugal,EXP,Exports,OECD,OECD - Total,A,Annual,2020,2020,USD,US Dollar,52800548757
PRT,Portugal,EXP,Exports,G-7,G7,A,Annual,2010,2010,USD,US Dollar,18980268589
PRT,Portugal,EXP,Exports,G-7,G7,A,Annual,2011,2011,USD,US Dollar,23214844208
PRT,Portugal,EXP,Exports,G-7,G7,A,Annual,2012,2012,USD,US Dollar,22171133387
PRT,Portugal,EXP,Exports,G-7,G7,A,Annual,2013,2013,USD,US Dollar,23275397769
PRT,Portugal,EXP,Exports,G-7,G7,A,Annual,2014,2014,USD,US Dollar,24232148372
PRT,Portugal,EXP,Exports,G-7,G7,A,Annual,2015,2015,USD,US Dollar,22103861103
PRT,Portugal,EXP,Exports,G-7,G7,A,Annual,2016,2016,USD,US Dollar,22488638677
PRT,Portugal,EXP,Exports,G-7,G7,A,Annual,2017,2017,USD,US Dollar,24907581048
PRT,Portugal,EXP,Exports,G-7,G7,A,Annual,2018,2018,USD,US Dollar,27795759088
PRT,Portugal,EXP,Exports,G-7,G7,A,Annual,2019,2019,USD,US Dollar,28022260849
PRT,Portugal,EXP,Exports,G-7,G7,A,Annual,2020,2020,USD,US Dollar,25530193285
PRT,Portugal,EXP,Exports,G-20,G20,A,Annual,2010,2010,USD,US Dollar,41258832331
PRT,Portugal,EXP,Exports,G-20,G20,A,Annual,2011,2011,USD,US Dollar,49494617297
PRT,Portugal,EXP,Exports,G-20,G20,A,Annual,2012,2012,USD,US Dollar,46996177552
PRT,Portugal,EXP,Exports,G-20,G20,A,Annual,2013,2013,USD,US Dollar,50529350496
PRT,Portugal,EXP,Exports,G-20,G20,A,Annual,2014,2014,USD,US Dollar,51746674803
PRT,Portugal,EXP,Exports,G-20,G20,A,Annual,2015,2015,USD,US Dollar,46335713789
PRT,Portugal,EXP,Exports,G-20,G20,A,Annual,2016,2016,USD,US Dollar,47467681370
PRT,Portugal,EXP,Exports,G-20,G20,A,Annual,2017,2017,USD,US Dollar,53116090810
PRT,Portugal,EXP,Exports,G-20,G20,A,Annual,2018,2018,USD,US Dollar,59193420237
PRT,Portugal,EXP,Exports,G-20,G20,A,Annual,2019,2019,USD,US Dollar,58567640477
PRT,Portugal,EXP,Exports,G-20,G20,A,Annual,2020,2020,USD,US Dollar,54285116223
SVK,Slovak Republic,EXP,Exports,OECD,OECD - Total,A,Annual,2010,2010,USD,US Dollar,57032486529
SVK,Slovak Republic,EXP,Exports,OECD,OECD - Total,A,Annual,2011,2011,USD,US Dollar,68673309362
SVK,Slovak Republic,EXP,Exports,OECD,OECD - Total,A,Annual,2012,2012,USD,US Dollar,69430675395
SVK,Slovak Republic,EXP,Exports,OECD,OECD - Total,A,Annual,2013,2013,USD,US Dollar,73309624449
SVK,Slovak Republic,EXP,Exports,OECD,OECD - Total,A,Annual,2014,2014,USD,US Dollar,74740624500
SVK,Slovak Republic,EXP,Exports,OECD,OECD - Total,A,Annual,2015,2015,USD,US Dollar,66422830013
SVK,Slovak Republic,EXP,Exports,OECD,OECD - Total,A,Annual,2016,2016,USD,US Dollar,68537915795
SVK,Slovak Republic,EXP,Exports,OECD,OECD - Total,A,Annual,2017,2017,USD,US Dollar,73968314374
SVK,Slovak Republic,EXP,Exports,OECD,OECD - Total,A,Annual,2018,2018,USD,US Dollar,82789920125
SVK,Slovak Republic,EXP,Exports,OECD,OECD - Total,A,Annual,2019,2019,USD,US Dollar,79088923715
SVK,Slovak Republic,EXP,Exports,OECD,OECD - Total,A,Annual,2020,2020,USD,US Dollar,76388377800
SVK,Slovak Republic,EXP,Exports,G-7,G7,A,Annual,2010,2010,USD,US Dollar,24089635811
SVK,Slovak Republic,EXP,Exports,G-7,G7,A,Annual,2011,2011,USD,US Dollar,28827914567
SVK,Slovak Republic,EXP,Exports,G-7,G7,A,Annual,2012,2012,USD,US Dollar,29530046653
SVK,Slovak Republic,EXP,Exports,G-7,G7,A,Annual,2013,2013,USD,US Dollar,31282198842
SVK,Slovak Republic,EXP,Exports,G-7,G7,A,Annual,2014,2014,USD,US Dollar,33048081420
SVK,Slovak Republic,EXP,Exports,G-7,G7,A,Annual,2015,2015,USD,US Dollar,29982285749
SVK,Slovak Republic,EXP,Exports,G-7,G7,A,Annual,2016,2016,USD,US Dollar,31723516406
SVK,Slovak Republic,EXP,Exports,G-7,G7,A,Annual,2017,2017,USD,US Dollar,34313882646
SVK,Slovak Republic,EXP,Exports,G-7,G7,A,Annual,2018,2018,USD,US Dollar,39859523812
SVK,Slovak Republic,EXP,Exports,G-7,G7,A,Annual,2019,2019,USD,US Dollar,37892588669
SVK,Slovak Republic,EXP,Exports,G-7,G7,A,Annual,2020,2020,USD,US Dollar,37377424025
SVK,Slovak Republic,EXP,Exports,G-20,G20,A,Annual,2010,2010,USD,US Dollar,62275722891
SVK,Slovak Republic,EXP,Exports,G-20,G20,A,Annual,2011,2011,USD,US Dollar,75272437848
SVK,Slovak Republic,EXP,Exports,G-20,G20,A,Annual,2012,2012,USD,US Dollar,75821759567
SVK,Slovak Republic,EXP,Exports,G-20,G20,A,Annual,2013,2013,USD,US Dollar,80193622918
SVK,Slovak Republic,EXP,Exports,G-20,G20,A,Annual,2014,2014,USD,US Dollar,80564656859
SVK,Slovak Republic,EXP,Exports,G-20,G20,A,Annual,2015,2015,USD,US Dollar,70411822242
SVK,Slovak Republic,EXP,Exports,G-20,G20,A,Annual,2016,2016,USD,US Dollar,72356962349
SVK,Slovak Republic,EXP,Exports,G-20,G20,A,Annual,2017,2017,USD,US Dollar,78543756420
SVK,Slovak Republic,EXP,Exports,G-20,G20,A,Annual,2018,2018,USD,US Dollar,88053991456
SVK,Slovak Republic,EXP,Exports,G-20,G20,A,Annual,2019,2019,USD,US Dollar,84647961446
SVK,Slovak Republic,EXP,Exports,G-20,G20,A,Annual,2020,2020,USD,US Dollar,81976237619
ESP,Spain,EXP,Exports,OECD,OECD - Total,A,Annual,2010,2010,USD,US Dollar,1.92945E+11
ESP,Spain,EXP,Exports,OECD,OECD - Total,A,Annual,2011,2011,USD,US Dollar,2.26733E+11
ESP,Spain,EXP,Exports,OECD,OECD - Total,A,Annual,2012,2012,USD,US Dollar,2.12642E+11
ESP,Spain,EXP,Exports,OECD,OECD - Total,A,Annual,2013,2013,USD,US Dollar,2.24259E+11
ESP,Spain,EXP,Exports,OECD,OECD - Total,A,Annual,2014,2014,USD,US Dollar,2.39151E+11
ESP,Spain,EXP,Exports,OECD,OECD - Total,A,Annual,2015,2015,USD,US Dollar,2.15607E+11
ESP,Spain,EXP,Exports,OECD,OECD - Total,A,Annual,2016,2016,USD,US Dollar,2.20871E+11
ESP,Spain,EXP,Exports,OECD,OECD - Total,A,Annual,2017,2017,USD,US Dollar,2.43149E+11
ESP,Spain,EXP,Exports,OECD,OECD - Total,A,Annual,2018,2018,USD,US Dollar,2.59282E+11
ESP,Spain,EXP,Exports,OECD,OECD - Total,A,Annual,2019,2019,USD,US Dollar,2.51854E+11
ESP,Spain,EXP,Exports,OECD,OECD - Total,A,Annual,2020,2020,USD,US Dollar,2.3617E+11
ESP,Spain,EXP,Exports,G-7,G7,A,Annual,2010,2010,USD,US Dollar,1.19123E+11
ESP,Spain,EXP,Exports,G-7,G7,A,Annual,2011,2011,USD,US Dollar,1.39373E+11
ESP,Spain,EXP,Exports,G-7,G7,A,Annual,2012,2012,USD,US Dollar,1.3106E+11
ESP,Spain,EXP,Exports,G-7,G7,A,Annual,2013,2013,USD,US Dollar,1.36489E+11
ESP,Spain,EXP,Exports,G-7,G7,A,Annual,2014,2014,USD,US Dollar,1.46842E+11
ESP,Spain,EXP,Exports,G-7,G7,A,Annual,2015,2015,USD,US Dollar,1.31869E+11
ESP,Spain,EXP,Exports,G-7,G7,A,Annual,2016,2016,USD,US Dollar,1.34954E+11
ESP,Spain,EXP,Exports,G-7,G7,A,Annual,2017,2017,USD,US Dollar,1.47533E+11
